"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","RGB1_Plant_Avg_AREA_MM","RGB1_Plant_Avg_WIDTH_MM","RGB1_Plant_Avg_HEIGHT_MM"
"9/29/2023",49,"L1_C_17","L1","Control","RGB1",62113.59945,585.4952491,456.4848485
"9/29/2023",49,"L1_C_18","L1","Control","RGB1",44946.61351,564.6971005,618.1097178
"9/29/2023",49,"L1_C_19","L1","Control","RGB1",51937.76024,599.0414117,396.8944618
"9/29/2023",49,"L1_C_2","L1","Control","RGB1",71773.48332,587.0003783,578.3359456
"9/29/2023",49,"L1_C_20","L1","Control","RGB1",61600.14408,550.8772781,608.552769
"9/29/2023",49,"L1_C_3","L1","Control","RGB1",65233.02348,599.0414117,498.3667711
"9/29/2023",49,"L1_C_4","L1","Control","RGB1",66254.35736,592.6104052,403.2189133
"9/29/2023",49,"L1_C_5","L1","Control","RGB1",60748.23124,508.4600013,646.6400209
"9/29/2023",49,"L1_C_6","L1","Control","RGB1",53405.78105,595.3470037,540.2486938
"9/29/2023",49,"L1_C_7","L1","Control","RGB1",64553.76242,585.632079,832.438349
"9/29/2023",49,"L1_C_8","L1","Control","RGB1",61615.8362,585.4952491,425.1436781
"9/29/2023",49,"L1_C_9","L1","Control","RGB1",69988.00478,599.0414117,526.7565308
"9/29/2023",49,"L1_D_1","L1","Drought","RGB1",42777.06267,549.9194686,722.3928944
"9/29/2023",49,"L1_D_10","L1","Drought","RGB1",38809.99498,557.4451145,511.5778474
"9/29/2023",49,"L1_D_11","L1","Drought","RGB1",40968.12288,521.1851843,461.2633229
"9/29/2023",49,"L1_D_12","L1","Drought","RGB1",26941.94534,348.9163088,660.8349007
"9/29/2023",49,"L1_D_13","L1","Drought","RGB1",25732.45988,359.1785531,709.884535
"9/29/2023",49,"L1_D_14","L1","Drought","RGB1",44013.43242,539.9308841,509.3291536
"9/29/2023",49,"L1_D_15","L1","Drought","RGB1",27267.05682,372.5878858,721.4090909
"9/29/2023",49,"L1_D_16","L1","Drought","RGB1",22952.87791,281.048666,663.0835945
"9/29/2023",49,"L1_D_17","L1","Drought","RGB1",45637.45136,474.9366697,551.2110763
"9/29/2023",49,"L1_D_18","L1","Drought","RGB1",27842.01145,356.8524444,697.7978056
"9/29/2023",49,"L1_D_19","L1","Drought","RGB1",29606.83638,396.9436124,714.8035527
"9/29/2023",49,"L1_D_2","L1","Drought","RGB1",40349.59185,474.7998398,496.9613375
"9/29/2023",49,"L1_D_20","L1","Drought","RGB1",41882.57342,588.0950177,427.5329153
"9/29/2023",49,"L1_D_3","L1","Drought","RGB1",36346.52459,554.1611963,445.3819227
"9/29/2023",49,"L1_D_4","L1","Drought","RGB1",26834.29279,325.2447317,733.776907
"9/29/2023",49,"L1_D_5","L1","Drought","RGB1",41717.42156,563.8761209,490.4963427
"9/29/2023",49,"L1_D_6","L1","Drought","RGB1",33170.60123,577.1486237,436.9493208
"9/29/2023",49,"L1_D_7","L1","Drought","RGB1",31743.73377,561.960502,538.4216301
"9/29/2023",49,"L1_D_8","L1","Drought","RGB1",30850.66759,559.2239035,470.1175548
"9/29/2023",49,"L1_D_9","L1","Drought","RGB1",40168.28634,532.678898,503.707419
"9/29/2023",49,"L2_C_1","L2","Control","RGB1",51136.65448,517.2171165,838.9033437
"9/29/2023",49,"L2_C_2","L2","Control","RGB1",52314.33263,567.8441888,810.2324974
"9/29/2023",49,"L2_C_3","L2","Control","RGB1",57703.42169,563.1919713,853.9414838
"9/29/2023",49,"L2_C_4","L2","Control","RGB1",57803.92049,569.6229778,718.4576802
"9/29/2023",49,"L2_C_5","L2","Control","RGB1",56964.5075,579.2010725,849.4440961
"9/29/2023",49,"L2_C_6","L2","Control","RGB1",54690.53484,499.0187365,718.8793103
"9/29/2023",49,"L2_C_7","L2","Control","RGB1",52067.02791,499.976546,704.8249738
"9/29/2023",49,"L2_C_8","L2","Control","RGB1",53242.28302,576.3276441,854.6442006
"9/29/2023",49,"L2_C_9","L2","Control","RGB1",51377.76697,536.0996462,744.8798328
"9/29/2023",49,"L2_D_1","L2","Drought","RGB1",28419.38912,393.1123745,816.1353187
"9/29/2023",49,"L2_D_2","L2","Drought","RGB1",26482.9124,362.1888115,646.6400209
"9/29/2023",49,"L2_D_3","L2","Drought","RGB1",34296.97231,437.4452702,788.0266457
"9/29/2023",49,"L2_D_4","L2","Drought","RGB1",25126.58255,424.7200872,578.7575757
"9/29/2023",49,"L2_D_5","L2","Drought","RGB1",27178.36558,384.4920893,793.3672936
"9/29/2023",49,"L2_D_6","L2","Drought","RGB1",26334.02958,501.3448452,593.6551724
"9/29/2023",49,"L2_D_7","L2","Drought","RGB1",26740.94776,377.3769332,747.4096133
"9/29/2023",49,"L2_D_8","L2","Drought","RGB1",26753.67838,407.8900064,629.4937304
"9/29/2023",49,"L2_D_9","L2","Drought","RGB1",33067.37171,387.6391775,790.2753396
"9/29/2023",49,"L5_C_1","L5","Control","RGB1",53850.54493,479.7257171,828.0815047
"9/29/2023",49,"L5_C_2","L5","Control","RGB1",67413.57419,575.5066646,496.5397074
"9/29/2023",49,"L5_C_3","L5","Control","RGB1",73379.88708,599.0414117,485.1556949
"9/29/2023",49,"L5_C_4","L5","Control","RGB1",55114.91435,438.5399096,844.5250783
"9/29/2023",49,"L5_C_5","L5","Control","RGB1",66473.54703,560.044883,822.1786833
"9/29/2023",49,"L5_C_6","L5","Control","RGB1",63841.69406,598.0836022,494.853187
"9/29/2023",49,"L5_C_7","L5","Control","RGB1",34362.20229,485.335744,713.2575757
"9/29/2023",49,"L5_C_8","L5","Control","RGB1",67465.53511,596.9889628,414.3218391
"9/29/2023",49,"L5_C_9","L5","Control","RGB1",48029.38415,499.839716,780.1562173
"9/29/2023",49,"L5_D_1","L5","Drought","RGB1",30464.32608,410.9002648,784.653605
"9/29/2023",49,"L5_D_2","L5","Drought","RGB1",37006.55512,447.9811745,488.3881922
"9/29/2023",49,"L5_D_3","L5","Drought","RGB1",26838.56197,366.9778589,642.2831766
"9/29/2023",49,"L5_D_4","L5","Drought","RGB1",27410.17048,332.6335477,742.3500522
"9/29/2023",49,"L5_D_5","L5","Drought","RGB1",42971.48341,458.7907385,514.3887147
"9/29/2023",49,"L5_D_6","L5","Drought","RGB1",39792.32932,376.5559536,517.7617555
"9/29/2023",49,"L5_D_7","L5","Drought","RGB1",29502.79917,389.1443067,734.7607105
"9/29/2023",49,"L5_D_8","L5","Drought","RGB1",29812.56468,410.7634349,742.7716823
"9/29/2023",49,"L5_D_9","L5","Drought","RGB1",21138.24588,336.1911257,725.2037617
"9/29/2023",49,"L4_C_1","L4","Control","RGB1",57890.41945,534.8681768,767.3667711
"9/29/2023",49,"L4_C_2","L4","Control","RGB1",49995.51436,469.6003026,776.3615465
"9/29/2023",49,"L4_C_3","L4","Control","RGB1",60070.77785,524.4691025,801.3782654
"9/29/2023",49,"L4_C_4","L4","Control","RGB1",50150.85864,451.2650927,884.0177638
"9/29/2023",49,"L4_C_5","L4","Control","RGB1",60612.77133,547.8670197,746.8474399
"9/29/2023",49,"L4_C_6","L4","Control","RGB1",54705.15005,541.9833329,777.7669801
"9/29/2023",49,"L4_C_7","L4","Control","RGB1",57243.27338,578.2432631,808.2648902
"9/29/2023",49,"L4_C_8","L4","Control","RGB1",53796.62251,562.6446516,688.2408568
"9/29/2023",49,"L4_C_9","L4","Control","RGB1",58794.13935,531.7210886,791.9618599
"9/29/2023",49,"L4_D_1","L4","Drought","RGB1",30259.94392,384.2184294,709.884535
"9/29/2023",49,"L4_D_2","L4","Drought","RGB1",30125.13785,338.5172345,648.3265412
"9/29/2023",49,"L4_D_3","L4","Drought","RGB1",31801.57923,375.1876544,693.3004179
"9/29/2023",49,"L4_D_4","L4","Drought","RGB1",22202.07925,317.7190859,668.5647858
"9/29/2023",49,"L4_D_5","L4","Drought","RGB1",24583.4737,340.4328534,659.7105538
"9/29/2023",49,"L4_D_6","L4","Drought","RGB1",32257.4199,344.1272614,636.0992685
"9/29/2023",49,"L4_D_7","L4","Drought","RGB1",28333.00554,357.2629342,676.5757575
"9/29/2023",49,"L4_D_8","L4","Drought","RGB1",30341.36602,377.2401032,684.7272727
"9/29/2023",49,"L4_D_9","L4","Drought","RGB1",25681.15281,334.9596564,629.0721003
"9/29/2023",49,"L7_C_1","L7","Control","RGB1",49773.28626,482.3254856,403.5
"9/29/2023",49,"L7_C_10","L7","Control","RGB1",41729.42142,518.0380961,754.0151515
"9/29/2023",49,"L7_C_11","L7","Control","RGB1",36663.63617,516.396137,803.4864158
"9/29/2023",49,"L7_C_12","L7","Control","RGB1",61741.06546,564.9707603,433.8573668
"9/29/2023",49,"L7_C_13","L7","Control","RGB1",44638.23261,528.7108302,798.145768
"9/29/2023",49,"L7_C_14","L7","Control","RGB1",59562.32242,557.1714546,409.683908
"9/29/2023",49,"L7_C_15","L7","Control","RGB1",53283.85944,549.3721489,402.6567398
"9/29/2023",49,"L7_C_16","L7","Control","RGB1",32560.03165,432.7930528,926.88349
"9/29/2023",49,"L7_C_17","L7","Control","RGB1",52214.75691,506.2707225,493.8693835
"9/29/2023",49,"L7_C_18","L7","Control","RGB1",36279.79463,473.7052004,792.6645768
"9/29/2023",49,"L7_C_19","L7","Control","RGB1",46237.82876,510.2387903,808.1243469
"9/29/2023",49,"L7_C_2","L7","Control","RGB1",50752.92833,514.2068582,397.3160919
"9/29/2023",49,"L7_C_20","L7","Control","RGB1",44486.4652,568.9388282,384.9482758
"9/29/2023",49,"L7_C_3","L7","Control","RGB1",53726.58489,534.0471973,504.1290491
"9/29/2023",49,"L7_C_4","L7","Control","RGB1",28448.04262,475.8944792,765.9613375
"9/29/2023",49,"L7_C_5","L7","Control","RGB1",67348.53651,585.4952491,426.9707419
"9/29/2023",49,"L7_C_6","L7","Control","RGB1",54499.46021,522.0061639,451.5658307
"9/29/2023",49,"L7_C_7","L7","Control","RGB1",53197.2451,549.235319,492.3234065
"9/29/2023",49,"L7_C_8","L7","Control","RGB1",49959.32248,497.7872672,460.4200627
"9/29/2023",49,"L7_C_9","L7","Control","RGB1",46535.86364,495.3243285,799.5512016
"9/29/2023",49,"L7_D_1","L7","Drought","RGB1",19355.45962,363.4202808,768.6316614
"9/29/2023",49,"L7_D_10","L7","Drought","RGB1",15658.85022,332.7703776,710.8683385
"9/29/2023",49,"L7_D_11","L7","Drought","RGB1",30461.55688,445.7918957,442.430512
"9/29/2023",49,"L7_D_12","L7","Drought","RGB1",24402.0528,343.5799417,719.7225705
"9/29/2023",49,"L7_D_13","L7","Drought","RGB1",22758.7264,368.8934778,771.161442
"9/29/2023",49,"L7_D_14","L7","Drought","RGB1",17538.05839,319.6347048,719.7225705
"9/29/2023",49,"L7_D_15","L7","Drought","RGB1",23899.75115,472.7473909,390.8510972
"9/29/2023",49,"L7_D_16","L7","Drought","RGB1",22697.99636,344.5377512,653.5266457
"9/29/2023",49,"L7_D_17","L7","Drought","RGB1",25264.9655,415.5524822,371.4561128
"9/29/2023",49,"L7_D_18","L7","Drought","RGB1",33246.7157,438.6767396,387.0564263
"9/29/2023",49,"L7_D_19","L7","Drought","RGB1",29355.80094,495.0506687,376.6562173
"9/29/2023",49,"L7_D_2","L7","Drought","RGB1",25786.80538,404.8797481,692.176071
"9/29/2023",49,"L7_D_20","L7","Drought","RGB1",19093.27047,399.1328912,641.1588296
"9/29/2023",49,"L7_D_3","L7","Drought","RGB1",20993.78608,377.650593,766.3829676
"9/29/2023",49,"L7_D_4","L7","Drought","RGB1",34939.07997,434.298182,350.0935214
"9/29/2023",49,"L7_D_5","L7","Drought","RGB1",34867.31161,381.4818309,414.1812957
"9/29/2023",49,"L7_D_6","L7","Drought","RGB1",11970.5484,280.2276864,684.446186
"9/29/2023",49,"L7_D_7","L7","Drought","RGB1",34171.08921,407.2058568,427.5329153
"9/29/2023",49,"L7_D_8","L7","Drought","RGB1",19439.45861,303.4887737,713.6792058
"9/29/2023",49,"L7_D_9","L7","Drought","RGB1",23537.37089,411.0370947,701.4519331
"9/29/2023",49,"L8_C_1","L8","Control","RGB1",58152.14707,592.6104052,408.8406478
"9/29/2023",49,"L8_C_10","L8","Control","RGB1",59161.90416,518.4485858,753.3124347
"9/29/2023",49,"L8_C_11","L8","Control","RGB1",59156.48115,547.4565299,444.1170324
"9/29/2023",49,"L8_C_12","L8","Control","RGB1",58347.18319,557.3082845,473.3500522
"9/29/2023",49,"L8_C_13","L8","Control","RGB1",53468.4726,576.601304,411.5109718
"9/29/2023",49,"L8_C_14","L8","Control","RGB1",62170.02184,595.3470037,443.6954023
"9/29/2023",49,"L8_C_15","L8","Control","RGB1",55780.98327,575.0961748,391.1321839
"9/29/2023",49,"L8_C_16","L8","Control","RGB1",55319.52728,591.7894256,444.2575757
"9/29/2023",49,"L8_C_17","L8","Control","RGB1",56808.66322,540.067714,746.8474399
"9/29/2023",49,"L8_C_18","L8","Control","RGB1",57680.07582,593.9787044,390.007837
"9/29/2023",49,"L8_C_19","L8","Control","RGB1",59824.16543,510.1019604,800.2539185
"9/29/2023",49,"L8_C_2","L8","Control","RGB1",50069.89808,592.6104052,409.8244514
"9/29/2023",49,"L8_C_20","L8","Control","RGB1",48602.3388,554.1611963,442.9926855
"9/29/2023",49,"L8_C_3","L8","Control","RGB1",67387.65143,599.0414117,502.7236154
"9/29/2023",49,"L8_C_4","L8","Control","RGB1",63998.99986,549.7826387,391.9754441
"9/29/2023",49,"L8_C_5","L8","Control","RGB1",65671.28745,502.1658248,772.8479623
"9/29/2023",49,"L8_C_6","L8","Control","RGB1",42518.56578,574.5488551,614.1745036
"9/29/2023",49,"L8_C_7","L8","Control","RGB1",56660.31885,576.464474,392.2565308
"9/29/2023",49,"L8_C_8","L8","Control","RGB1",64221.30488,551.6982576,456.4848485
"9/29/2023",49,"L8_C_9","L8","Control","RGB1",67981.22121,586.4530586,405.1865204
"9/29/2023",49,"L8_D_1","L8","Drought","RGB1",30909.85918,356.8524444,691.7544409
"9/29/2023",49,"L8_D_10","L8","Drought","RGB1",30869.01352,522.9639734,511.9994775
"9/29/2023",49,"L8_D_11","L8","Drought","RGB1",31098.93383,376.2822938,710.3061651
"9/29/2023",49,"L8_D_12","L8","Drought","RGB1",28704.15493,363.2834509,720.7063741
"9/29/2023",49,"L8_D_13","L8","Drought","RGB1",37518.24128,568.6651683,607.4284221
"9/29/2023",49,"L8_D_14","L8","Drought","RGB1",30007.67772,570.0334676,468.9932079
"9/29/2023",49,"L8_D_15","L8","Drought","RGB1",37696.81605,480.6835265,560.9085684
"9/29/2023",49,"L8_D_16","L8","Drought","RGB1",35242.65325,555.5294955,492.3234065
"9/29/2023",49,"L8_D_17","L8","Drought","RGB1",30593.9399,336.8752754,685.1489028
"9/29/2023",49,"L8_D_18","L8","Drought","RGB1",25068.66017,296.9209373,595.2011494
"9/29/2023",49,"L8_D_19","L8","Drought","RGB1",33901.4386,535.9628162,409.1217346
"9/29/2023",49,"L8_D_2","L8","Drought","RGB1",32328.14982,541.2991833,477.1447231
"9/29/2023",49,"L8_D_20","L8","Drought","RGB1",28711.50099,386.9550279,732.3714733
"9/29/2023",49,"L8_D_3","L8","Drought","RGB1",35169.15413,530.900109,368.0830721
"9/29/2023",49,"L8_D_4","L8","Drought","RGB1",25138.65933,350.4214379,691.7544409
"9/29/2023",49,"L8_D_5","L8","Drought","RGB1",39385.68036,570.991277,418.3975966
"9/29/2023",49,"L8_D_6","L8","Drought","RGB1",30934.97426,372.177396,702.0141066
"9/29/2023",49,"L8_D_7","L8","Drought","RGB1",36314.29421,541.5728432,504.5506792
"9/29/2023",49,"L8_D_8","L8","Drought","RGB1",31734.23389,548.0038496,409.4028213
"9/29/2023",49,"L8_D_9","L8","Drought","RGB1",39809.13681,560.181713,398.5809822
"9/29/2023",49,"L6_C_1","L6","Control","RGB1",49688.78727,559.2239035,436.246604
"9/29/2023",49,"L6_C_2","L6","Control","RGB1",48623.83854,520.2273749,461.1227795
"9/29/2023",49,"L6_C_3","L6","Control","RGB1",48636.83838,529.9422995,397.1755486
"9/29/2023",49,"L6_C_4","L6","Control","RGB1",54004.15847,554.1611963,418.8192267
"9/29/2023",49,"L6_C_5","L6","Control","RGB1",38487.69116,511.6070896,381.9968652
"9/29/2023",49,"L6_C_6","L6","Control","RGB1",60540.50297,533.6367075,423.5977011
"9/29/2023",49,"L6_C_7","L6","Control","RGB1",45098.45784,517.4907764,431.3275862
"9/29/2023",49,"L6_C_8","L6","Control","RGB1",53630.4322,537.3311155,399.4242424
"9/29/2023",49,"L6_C_9","L6","Control","RGB1",56095.05641,525.426912,413.900209
"9/29/2023",49,"L6_D_1","L6","Drought","RGB1",26377.56751,426.0883865,350.0935214
"9/29/2023",49,"L6_D_2","L6","Drought","RGB1",31227.27844,475.8944792,359.3693835
"9/29/2023",49,"L6_D_3","L6","Drought","RGB1",27945.39482,499.1555664,412.354232
"9/29/2023",49,"L6_D_4","L6","Drought","RGB1",26507.98902,416.6471216,353.6071055
"9/29/2023",49,"L6_D_5","L6","Drought","RGB1",26973.9065,425.130577,381.5752351
"9/29/2023",49,"L6_D_6","L6","Drought","RGB1",27804.85805,458.2434188,418.1165099
"9/29/2023",49,"L6_D_7","L6","Drought","RGB1",29801.33405,506.5443824,378.9049112
"9/29/2023",49,"L6_D_8","L6","Drought","RGB1",30035.33123,469.8739625,369.7695925
"9/29/2023",49,"L6_D_9","L6","Drought","RGB1",29612.37478,504.9024233,414.8840125
"9/29/2023",49,"L6_C_10","L6","Control","RGB1",43609.62959,476.8522886,438.4952978
"9/29/2023",49,"L6_C_11","L6","Control","RGB1",54281.07822,552.792897,398.5809822
"9/29/2023",49,"L6_C_12","L6","Control","RGB1",54950.30094,517.3539464,457.3281087
"9/29/2023",49,"L6_C_13","L6","Control","RGB1",66519.46956,547.4565299,562.5950888
"9/29/2023",49,"L6_C_14","L6","Control","RGB1",56387.16829,520.0905449,472.0851619
"9/29/2023",49,"L6_C_15","L6","Control","RGB1",48113.99851,551.9719175,417.4137931
"9/29/2023",49,"L6_C_16","L6","Control","RGB1",51777.45447,553.0665569,458.3119122
"9/29/2023",49,"L6_C_18","L6","Control","RGB1",59615.62947,563.8761209,498.7884012
"9/29/2023",49,"L6_D_10","L6","Drought","RGB1",27784.89675,507.6390218,490.6368861
"9/29/2023",49,"L6_D_11","L6","Drought","RGB1",29574.49062,398.3119117,517.9022988
"9/29/2023",49,"L6_D_12","L6","Drought","RGB1",30506.17173,453.8648612,464.9174503
"9/29/2023",49,"L6_D_13","L6","Drought","RGB1",30866.62893,442.0974877,412.354232
"9/29/2023",49,"L6_D_14","L6","Drought","RGB1",31019.05018,468.0951734,398.1593521
"9/29/2023",49,"L6_D_15","L6","Drought","RGB1",35605.11043,458.5170787,453.2523511
"9/29/2023",49,"L6_D_16","L6","Drought","RGB1",32532.03199,494.366519,375.9535005
"9/29/2023",49,"L6_D_17","L6","Drought","RGB1",30003.79315,470.694942,435.9655172
"9/29/2023",49,"L6_D_18","L6","Drought","RGB1",31549.88995,453.4543715,437.6520376
"9/29/2023",49,"L9_C_1","L9","Control","RGB1",51679.95564,507.5021918,763.853187
"9/29/2023",49,"L9_C_10","L9","Control","RGB1",55680.79216,454.8226707,765.1180773
"9/29/2023",49,"L9_C_11","L9","Control","RGB1",52032.52833,507.6390218,753.8746081
"9/29/2023",49,"L9_C_12","L9","Control","RGB1",54514.49849,508.5968312,726.6091954
"9/29/2023",49,"L9_C_13","L9","Control","RGB1",45085.53492,463.8534458,742.7716823
"9/29/2023",49,"L9_C_14","L9","Control","RGB1",50630.85287,465.4954049,758.3719958
"9/29/2023",49,"L9_C_15","L9","Control","RGB1",43515.70764,457.0119495,747.26907
"9/29/2023",49,"L9_C_16","L9","Control","RGB1",52710.82787,587.1372082,474.8960292
"9/29/2023",49,"L9_C_17","L9","Control","RGB1",50874.92686,599.0414117,460.1389759
"9/29/2023",49,"L9_C_18","L9","Control","RGB1",55332.14251,567.5705289,429.0788924
"9/29/2023",49,"L9_C_19","L9","Control","RGB1",41899.45784,502.3026547,780.7183908
"9/29/2023",49,"L9_C_2","L9","Control","RGB1",49482.52052,491.2194308,783.8103448
"9/29/2023",49,"L9_C_20","L9","Control","RGB1",56363.4378,549.5089788,783.8103448
"9/29/2023",49,"L9_C_3","L9","Control","RGB1",44345.23613,477.946928,667.5809822
"9/29/2023",49,"L9_C_4","L9","Control","RGB1",55109.29903,556.487305,408.8406478
"9/29/2023",49,"L9_C_5","L9","Control","RGB1",53565.97143,535.1418367,651.8401254
"9/29/2023",49,"L9_C_6","L9","Control","RGB1",62202.05992,524.1954427,793.7889237
"9/29/2023",49,"L9_C_7","L9","Control","RGB1",59784.43514,487.6618527,797.0214211
"9/29/2023",49,"L9_C_8","L9","Control","RGB1",53305.66687,483.9674447,786.199582
"9/29/2023",49,"L9_C_9","L9","Control","RGB1",64360.1109,544.8567614,733.0741901
"9/29/2023",49,"L9_D_1","L9","Drought","RGB1",28671.84762,457.2856094,510.0318704
"9/29/2023",49,"L9_D_10","L9","Drought","RGB1",25983.45687,388.1864972,658.5862069
"9/29/2023",49,"L9_D_11","L9","Drought","RGB1",28909.65246,463.442956,535.7513061
"9/29/2023",49,"L9_D_12","L9","Drought","RGB1",30684.43881,575.2330047,507.2210031
"9/29/2023",49,"L9_D_13","L9","Drought","RGB1",25078.85236,345.6323906,710.7277952
"9/29/2023",49,"L9_D_14","L9","Drought","RGB1",30119.56099,344.9482409,757.2476489
"9/29/2023",49,"L9_D_15","L9","Drought","RGB1",28695.23196,445.6550657,461.5444096
"9/29/2023",49,"L9_D_16","L9","Drought","RGB1",30380.09632,467.9583435,555.2868338
"9/29/2023",49,"L9_D_17","L9","Drought","RGB1",20047.06669,305.6780525,692.0355277
"9/29/2023",49,"L9_D_18","L9","Drought","RGB1",20461.3694,303.6256036,702.1546499
"9/29/2023",49,"L9_D_19","L9","Drought","RGB1",30370.86566,510.6492801,563.0167189
"9/29/2023",49,"L9_D_2","L9","Drought","RGB1",32198.536,519.1327355,486.8422152
"9/29/2023",49,"L9_D_20","L9","Drought","RGB1",31714.00336,493.1350497,592.2497387
"9/29/2023",49,"L9_D_3","L9","Drought","RGB1",23809.983,284.7430739,754.8584117
"9/29/2023",49,"L9_D_4","L9","Drought","RGB1",36404.56236,524.0586128,500.7560083
"9/29/2023",49,"L9_D_5","L9","Drought","RGB1",24652.89594,369.4407975,702.0141066
"9/29/2023",49,"L9_D_6","L9","Drought","RGB1",22741.57276,511.6070896,503.707419
"9/29/2023",49,"L9_D_7","L9","Drought","RGB1",26311.22216,309.6461203,623.0287356
"9/29/2023",49,"L9_D_8","L9","Drought","RGB1",26469.75871,389.9652863,657.7429467
"9/29/2023",49,"L9_D_9","L9","Drought","RGB1",22401.84608,405.5638977,639.6128526
"10/2/2023",52,"L3_C_1","L3","Control","RGB1",75362.13248,589.8738067,515.7941484
"10/2/2023",52,"L3_C_2","L3","Control","RGB1",59602.59117,557.5819444,936.2998955
"10/2/2023",52,"L3_C_3","L3","Control","RGB1",51166.3849,436.7611206,861.6713688
"10/2/2023",52,"L3_C_4","L3","Control","RGB1",45484.9532,489.9879614,827.5193312
"10/2/2023",52,"L3_C_5","L3","Control","RGB1",77268.91725,599.0414117,537.1567398
"10/2/2023",52,"L3_C_6","L3","Control","RGB1",81995.89889,563.739291,493.1666666
"10/2/2023",52,"L3_C_7","L3","Control","RGB1",87340.14233,599.0414117,535.4702194
"10/2/2023",52,"L3_C_8","L3","Control","RGB1",86508.26772,599.0414117,567.0924765
"10/2/2023",52,"L3_C_9","L3","Control","RGB1",82556.12292,599.0414117,477.5663532
"10/2/2023",52,"L3_D_1","L3","Drought","RGB1",50629.69904,492.1772402,571.168234
"10/2/2023",52,"L3_D_2","L3","Drought","RGB1",40009.55748,381.2081711,781.4211076
"10/2/2023",52,"L3_D_3","L3","Drought","RGB1",51702.18615,557.9924342,506.6588297
"10/2/2023",52,"L3_D_4","L3","Drought","RGB1",41879.18885,462.3483166,705.3871473
"10/2/2023",52,"L3_D_5","L3","Drought","RGB1",51865.45341,575.5066646,504.4101358
"10/2/2023",52,"L3_D_6","L3","Drought","RGB1",43387.55533,476.5786288,562.5950888
"10/2/2023",52,"L3_D_7","L3","Drought","RGB1",50672.92929,558.9502436,625.8396029
"10/2/2023",52,"L3_D_8","L3","Drought","RGB1",45515.41437,541.5728432,479.6745036
"10/2/2023",52,"L3_D_9","L3","Drought","RGB1",47168.3945,564.1497808,554.8652037
"10/2/2023",52,"L1_C_1","L1","Control","RGB1",77237.91763,542.1201629,807.8432602
"10/2/2023",52,"L1_C_10","L1","Control","RGB1",55842.02099,550.8772781,893.2936259
"10/2/2023",52,"L1_C_11","L1","Control","RGB1",67006.54062,584.6742695,420.2246604
"10/2/2023",52,"L1_C_12","L1","Control","RGB1",67452.15065,591.5157658,469.9770115
"10/2/2023",52,"L1_C_13","L1","Control","RGB1",83494.03472,599.0414117,620.6394984
"10/2/2023",52,"L1_C_14","L1","Control","RGB1",83982.33655,599.0414117,564.984326
"10/2/2023",52,"L1_C_15","L1","Control","RGB1",72542.51253,591.6525957,398.2998955
"10/2/2023",52,"L1_C_16","L1","Control","RGB1",79152.54845,599.0414117,471.1013584
"10/2/2023",52,"L1_C_17","L1","Control","RGB1",77616.29769,590.6947862,541.091954
"10/2/2023",52,"L1_C_18","L1","Control","RGB1",56050.74925,516.1224771,743.1933124
"10/2/2023",52,"L1_C_19","L1","Control","RGB1",61975.44726,599.0414117,395.4890282
"10/2/2023",52,"L1_C_2","L1","Control","RGB1",84529.98381,585.3584192,635.2560083
"10/2/2023",52,"L1_C_20","L1","Control","RGB1",72506.16682,560.181713,554.8652037
"10/2/2023",52,"L1_C_3","L1","Control","RGB1",75698.58998,599.0414117,519.8699059
"10/2/2023",52,"L1_C_4","L1","Control","RGB1",80448.84056,599.0414117,481.9231975
"10/2/2023",52,"L1_C_5","L1","Control","RGB1",72997.00707,515.1646676,776.0804597
"10/2/2023",52,"L1_C_6","L1","Control","RGB1",67031.2711,570.3071274,491.4801463
"10/2/2023",52,"L1_C_7","L1","Control","RGB1",74891.83044,570.8544471,900.3207941
"10/2/2023",52,"L1_C_8","L1","Control","RGB1",72026.48028,569.6229778,501.3181818
"10/2/2023",52,"L1_C_9","L1","Control","RGB1",79509.39032,599.0414117,527.0376175
"10/2/2023",52,"L1_D_1","L1","Drought","RGB1",50577.58428,530.4896192,785.0752351
"10/2/2023",52,"L1_D_10","L1","Drought","RGB1",43218.94197,536.6469659,577.9143155
"10/2/2023",52,"L1_D_11","L1","Drought","RGB1",47939.50061,515.7119873,575.8061651
"10/2/2023",52,"L1_D_12","L1","Drought","RGB1",30334.28918,331.4020784,675.591954
"10/2/2023",52,"L1_D_13","L1","Drought","RGB1",29563.49075,352.4738868,741.506792
"10/2/2023",52,"L1_D_14","L1","Drought","RGB1",49428.55963,528.7108302,627.1044932
"10/2/2023",52,"L1_D_15","L1","Drought","RGB1",29792.83415,350.9687576,755.9827586
"10/2/2023",52,"L1_D_16","L1","Drought","RGB1",26071.53273,288.7111418,731.106583
"10/2/2023",52,"L1_D_17","L1","Drought","RGB1",53355.78165,537.0574556,625.9801463
"10/2/2023",52,"L1_D_18","L1","Drought","RGB1",29930.14019,417.0576114,720.1442006
"10/2/2023",52,"L1_D_19","L1","Drought","RGB1",33325.13784,404.3324284,774.5344827
"10/2/2023",52,"L1_D_2","L1","Drought","RGB1",46878.55183,513.5227085,592.6713688
"10/2/2023",52,"L1_D_20","L1","Drought","RGB1",46421.01887,550.4667883,481.9231975
"10/2/2023",52,"L1_D_3","L1","Drought","RGB1",40637.31916,567.9810187,505.5344827
"10/2/2023",52,"L1_D_4","L1","Drought","RGB1",29700.41218,334.4123367,753.452978
