"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","RGB1.RGB2_Plant_Volume"
"10/9/2023",59,"L6_C_12","L6","Control","RGB1/RGB2",34651171.77
"10/9/2023",59,"L5_C_7","L5","Control","RGB1/RGB2",15286911.75
"10/9/2023",59,"L6_C_10","L6","Control","RGB1/RGB2",23268187.38
"10/9/2023",59,"L4_D_8","L4","Drought","RGB1/RGB2",7470904.979
"10/9/2023",59,"L6_D_8","L6","Drought","RGB1/RGB2",12137079.03
"10/9/2023",59,"L5_C_4","L5","Control","RGB1/RGB2",17006780.16
"10/9/2023",59,"L7_D_15","L7","Drought","RGB1/RGB2",12551294.73
"10/9/2023",59,"L8_D_12","L8","Drought","RGB1/RGB2",7550070.482
"10/9/2023",59,"L5_C_1","L5","Control","RGB1/RGB2",24548826.53
"10/9/2023",59,"L1_C_12","L1","Control","RGB1/RGB2",38116492.25
"10/9/2023",59,"L9_C_9","L9","Control","RGB1/RGB2",31326411
"10/9/2023",59,"L1_C_3","L1","Control","RGB1/RGB2",43219253.85
"10/9/2023",59,"L4_C_7","L4","Control","RGB1/RGB2",29178576.41
"10/9/2023",59,"L7_D_14","L7","Drought","RGB1/RGB2",3178354.555
"10/9/2023",59,"L7_C_3","L7","Control","RGB1/RGB2",32443945.58
"10/9/2023",59,"L1_D_12","L1","Drought","RGB1/RGB2",7415531.475
"10/9/2023",59,"L3_D_7","L3","Drought","RGB1/RGB2",20624356.26
"10/9/2023",59,"L4_D_5","L4","Drought","RGB1/RGB2",5791735.448
"10/9/2023",59,"L9_D_7","L9","Drought","RGB1/RGB2",5560034.21
"10/9/2023",59,"L5_C_6","L5","Control","RGB1/RGB2",38152986.16
"10/9/2023",59,"L8_C_7","L8","Control","RGB1/RGB2",35727482.52
"10/9/2023",59,"L1_D_17","L1","Drought","RGB1/RGB2",26987802.09
"10/9/2023",59,"L3_C_2","L3","Control","RGB1/RGB2",26638313.7
"10/9/2023",59,"L7_C_6","L7","Control","RGB1/RGB2",33222317.64
"10/9/2023",59,"L4_C_2","L4","Control","RGB1/RGB2",20228711.27
"10/9/2023",59,"L1_D_13","L1","Drought","RGB1/RGB2",6905301.058
"10/9/2023",59,"L7_D_3","L7","Drought","RGB1/RGB2",4051367.039
"10/9/2023",59,"L7_D_18","L7","Drought","RGB1/RGB2",16974855.74
"10/9/2023",59,"L2_C_8","L2","Control","RGB1/RGB2",28827141.34
"10/9/2023",59,"L9_C_4","L9","Control","RGB1/RGB2",29793551.61
"10/9/2023",59,"L3_C_1","L3","Control","RGB1/RGB2",41637083.53
"10/9/2023",59,"L8_D_11","L8","Drought","RGB1/RGB2",8094653.997
"10/9/2023",59,"L7_C_19","L7","Control","RGB1/RGB2",17380294.46
"10/9/2023",59,"L5_D_9","L5","Drought","RGB1/RGB2",3715606.861
"10/9/2023",59,"L8_D_4","L8","Drought","RGB1/RGB2",6553499.003
"10/9/2023",59,"L6_C_18","L6","Control","RGB1/RGB2",36495278.05
"10/9/2023",59,"L9_C_1","L9","Control","RGB1/RGB2",26232736.85
"10/11/2023",61,"L6_C_16","L6","Control","RGB1/RGB2",30349053.94
"10/11/2023",61,"L7_D_20","L7","Drought","RGB1/RGB2",4864502.525
"10/11/2023",61,"L6_D_17","L6","Drought","RGB1/RGB2",11921993.31
"10/11/2023",61,"L6_C_4","L6","Control","RGB1/RGB2",34973687.3
"10/11/2023",61,"L8_D_5","L8","Drought","RGB1/RGB2",18858023.59
"10/11/2023",61,"L3_C_6","L3","Control","RGB1/RGB2",49014721.03
"10/11/2023",61,"L7_D_4","L7","Drought","RGB1/RGB2",18224671.68
"10/11/2023",61,"L4_C_4","L4","Control","RGB1/RGB2",25524087.5
"10/11/2023",61,"L4_C_5","L4","Control","RGB1/RGB2",29009322.71
"10/11/2023",61,"L8_C_2","L8","Control","RGB1/RGB2",32628286.11
"10/11/2023",61,"L9_D_4","L9","Drought","RGB1/RGB2",18819584.28
"10/11/2023",61,"L4_D_6","L4","Drought","RGB1/RGB2",7992364.459
"10/11/2023",61,"L1_C_2","L1","Control","RGB1/RGB2",49230215.27
"10/11/2023",61,"L8_C_5","L8","Control","RGB1/RGB2",34250204.41
"10/11/2023",61,"L9_D_15","L9","Drought","RGB1/RGB2",14105656.64
"10/11/2023",61,"L6_C_3","L6","Control","RGB1/RGB2",33507315.83
"10/11/2023",61,"L8_D_6","L8","Drought","RGB1/RGB2",7970125.907
"10/11/2023",61,"L3_C_3","L3","Control","RGB1/RGB2",17343025.35
"10/11/2023",61,"L3_D_8","L3","Drought","RGB1/RGB2",19703928.33
"10/11/2023",61,"L8_C_8","L8","Control","RGB1/RGB2",45320864.71
"10/11/2023",61,"L7_D_11","L7","Drought","RGB1/RGB2",13852626.69
"10/11/2023",61,"L8_C_9","L8","Control","RGB1/RGB2",46800441.27
"10/11/2023",61,"L5_C_2","L5","Control","RGB1/RGB2",50637089.51
"10/11/2023",61,"L4_C_1","L4","Control","RGB1/RGB2",25665811.18
"10/11/2023",61,"L5_D_1","L5","Drought","RGB1/RGB2",6938178.512
"10/11/2023",61,"L8_C_17","L8","Control","RGB1/RGB2",32717066.54
"10/11/2023",61,"L1_D_15","L1","Drought","RGB1/RGB2",7407153.764
"10/11/2023",61,"L5_C_5","L5","Control","RGB1/RGB2",35170199.14
"10/11/2023",61,"L3_D_2","L3","Drought","RGB1/RGB2",11737813.9
"10/11/2023",61,"L9_D_16","L9","Drought","RGB1/RGB2",14395860.9
"10/11/2023",61,"L7_C_13","L7","Control","RGB1/RGB2",19381902.79
"10/11/2023",61,"L5_D_7","L5","Drought","RGB1/RGB2",7994864.274
"10/11/2023",61,"L2_C_5","L2","Control","RGB1/RGB2",29713593.82
"10/11/2023",61,"L3_C_4","L3","Control","RGB1/RGB2",13684249.15
"10/11/2023",61,"L5_C_9","L5","Control","RGB1/RGB2",26472874.95
"10/11/2023",61,"L8_D_14","L8","Drought","RGB1/RGB2",12072059.02
"10/11/2023",61,"L5_D_6","L5","Drought","RGB1/RGB2",14720157.3
"10/11/2023",61,"L1_D_4","L1","Drought","RGB1/RGB2",6649061.278
"10/11/2023",61,"L9_D_9","L9","Drought","RGB1/RGB2",5966651.593
"10/11/2023",61,"L9_D_6","L9","Drought","RGB1/RGB2",8617803.589
"10/11/2023",61,"L8_C_11","L8","Control","RGB1/RGB2",38581046.3
"10/11/2023",61,"L2_C_6","L2","Control","RGB1/RGB2",28637485.59
"10/11/2023",61,"L9_C_15","L9","Control","RGB1/RGB2",22716564.81
"10/11/2023",61,"L8_C_13","L8","Control","RGB1/RGB2",36204867.26
"10/11/2023",61,"L7_C_8","L7","Control","RGB1/RGB2",31708584.7
"10/11/2023",61,"L1_C_8","L1","Control","RGB1/RGB2",46212587.5
"10/11/2023",61,"L1_D_9","L1","Drought","RGB1/RGB2",20799495.8
"10/11/2023",61,"L7_D_6","L7","Drought","RGB1/RGB2",2733317.057
"10/11/2023",61,"L6_D_10","L6","Drought","RGB1/RGB2",11437379.85
"10/11/2023",61,"L4_D_7","L4","Drought","RGB1/RGB2",7838689.617
"10/11/2023",61,"L5_C_8","L5","Control","RGB1/RGB2",50296214.78
"10/11/2023",61,"L3_D_9","L3","Drought","RGB1/RGB2",16863637.85
"10/11/2023",61,"L9_C_16","L9","Control","RGB1/RGB2",33136100.73
"10/11/2023",61,"L9_C_10","L9","Control","RGB1/RGB2",25887925.09
"10/11/2023",61,"L8_D_16","L8","Drought","RGB1/RGB2",16434482.16
"10/11/2023",61,"L6_C_13","L6","Control","RGB1/RGB2",40236794.45
"10/11/2023",61,"L4_D_3","L4","Drought","RGB1/RGB2",9105805.107
"10/11/2023",61,"L9_D_10","L9","Drought","RGB1/RGB2",6051856.978
"10/11/2023",61,"L7_D_13","L7","Drought","RGB1/RGB2",5541048.546
"10/11/2023",61,"L8_D_8","L8","Drought","RGB1/RGB2",18056966.1
"10/11/2023",61,"L3_D_6","L3","Drought","RGB1/RGB2",18826252.02
"10/11/2023",61,"L4_C_6","L4","Control","RGB1/RGB2",27365576.02
"10/11/2023",61,"L8_D_18","L8","Drought","RGB1/RGB2",6411070.829
"10/11/2023",61,"L9_C_13","L9","Control","RGB1/RGB2",20353137.52
"10/11/2023",61,"L1_D_6","L1","Drought","RGB1/RGB2",18431726.64
"10/11/2023",61,"L6_D_6","L6","Drought","RGB1/RGB2",12382480.85
"10/11/2023",61,"L9_D_12","L9","Drought","RGB1/RGB2",12993006.77
"10/11/2023",61,"L9_C_19","L9","Control","RGB1/RGB2",20299097.9
"10/11/2023",61,"L7_D_1","L7","Drought","RGB1/RGB2",5207420.24
"10/11/2023",61,"L7_C_14","L7","Control","RGB1/RGB2",37933567.69
"10/11/2023",61,"L6_D_2","L6","Drought","RGB1/RGB2",14723354.9
"10/11/2023",61,"L2_C_4","L2","Control","RGB1/RGB2",33208335.46
"10/11/2023",61,"L7_C_20","L7","Control","RGB1/RGB2",30149524.58
"10/11/2023",61,"L8_D_10","L8","Drought","RGB1/RGB2",12727246.37
"10/11/2023",61,"L1_C_9","L1","Control","RGB1/RGB2",43080607.76
"10/11/2023",61,"L2_D_9","L2","Drought","RGB1/RGB2",10023716.49
"10/11/2023",61,"L9_D_5","L9","Drought","RGB1/RGB2",5860620.4
"10/11/2023",61,"L1_C_15","L1","Control","RGB1/RGB2",44961504.27
"10/11/2023",61,"L1_C_16","L1","Control","RGB1/RGB2",49214299.87
"10/11/2023",61,"L1_C_10","L1","Control","RGB1/RGB2",28305279.78
"10/11/2023",61,"L9_C_11","L9","Control","RGB1/RGB2",27035179.34
"10/11/2023",61,"L6_C_7","L6","Control","RGB1/RGB2",27972453.19
"10/11/2023",61,"L9_D_18","L9","Drought","RGB1/RGB2",5259299.038
"10/11/2023",61,"L8_D_13","L8","Drought","RGB1/RGB2",20468313.01
"10/11/2023",61,"L7_C_5","L7","Control","RGB1/RGB2",40669855.18
"10/11/2023",61,"L9_C_3","L9","Control","RGB1/RGB2",24277791.78
"10/11/2023",61,"L9_D_19","L9","Drought","RGB1/RGB2",14941545.26
"10/11/2023",61,"L1_D_11","L1","Drought","RGB1/RGB2",21324957.71
"10/11/2023",61,"L3_D_1","L3","Drought","RGB1/RGB2",14926144.02
"10/11/2023",61,"L9_C_12","L9","Control","RGB1/RGB2",25913311.37
"10/11/2023",61,"L2_D_6","L2","Drought","RGB1/RGB2",8400550.945
"10/11/2023",61,"L2_D_2","L2","Drought","RGB1/RGB2",8106098.981
"10/11/2023",61,"L9_D_3","L9","Drought","RGB1/RGB2",5339071.095
"10/11/2023",61,"L3_C_9","L3","Control","RGB1/RGB2",47024238.27
"10/11/2023",61,"L1_D_18","L1","Drought","RGB1/RGB2",7390667.537
"10/11/2023",61,"L1_D_8","L1","Drought","RGB1/RGB2",16896248.14
"10/11/2023",61,"L7_C_12","L7","Control","RGB1/RGB2",35729329.46
"10/11/2023",61,"L1_C_13","L1","Control","RGB1/RGB2",47390124.49
"10/11/2023",61,"L7_D_10","L7","Drought","RGB1/RGB2",3261843.123
"10/11/2023",61,"L1_C_18","L1","Control","RGB1/RGB2",27686471.93
"10/11/2023",61,"L1_C_1","L1","Control","RGB1/RGB2",37045695.53
"10/11/2023",61,"L3_D_3","L3","Drought","RGB1/RGB2",19467794.64
"10/11/2023",61,"L6_C_6","L6","Control","RGB1/RGB2",39482882.43
"10/11/2023",61,"L8_D_17","L8","Drought","RGB1/RGB2",7657724.4
"10/11/2023",61,"L6_C_2","L6","Control","RGB1/RGB2",32476311.42
"10/11/2023",61,"L8_C_14","L8","Control","RGB1/RGB2",37222744.21
"10/11/2023",61,"L9_D_1","L9","Drought","RGB1/RGB2",12167798.13
"10/11/2023",61,"L7_D_17","L7","Drought","RGB1/RGB2",12571151.17
"10/11/2023",61,"L3_C_7","L3","Control","RGB1/RGB2",48302791.64
"10/11/2023",61,"L6_C_1","L6","Control","RGB1/RGB2",33888470.95
"10/11/2023",61,"L6_C_9","L6","Control","RGB1/RGB2",38576321.22
"10/11/2023",61,"L8_C_4","L8","Control","RGB1/RGB2",47557137.97
"10/11/2023",61,"L3_D_4","L3","Drought","RGB1/RGB2",14883743.07
"10/11/2023",61,"L7_C_4","L7","Control","RGB1/RGB2",11790827.04
"10/11/2023",61,"L6_C_8","L6","Control","RGB1/RGB2",36450798.57
"10/11/2023",61,"L2_D_3","L2","Drought","RGB1/RGB2",8147344.745
"10/11/2023",61,"L2_D_7","L2","Drought","RGB1/RGB2",6556914.157
"10/11/2023",61,"L4_C_9","L4","Control","RGB1/RGB2",32275982.28
"10/11/2023",61,"L8_D_1","L8","Drought","RGB1/RGB2",8871293.155
"10/11/2023",61,"L9_D_8","L9","Drought","RGB1/RGB2",6773383.59
"10/11/2023",61,"L6_D_5","L6","Drought","RGB1/RGB2",12940972.59
"10/11/2023",61,"L7_D_2","L7","Drought","RGB1/RGB2",7155611.698
"10/11/2023",61,"L1_C_6","L1","Control","RGB1/RGB2",43315754.88
"10/11/2023",61,"L6_D_3","L6","Drought","RGB1/RGB2",13711530
"10/11/2023",61,"L9_C_5","L9","Control","RGB1/RGB2",29528112.13
"10/11/2023",61,"L5_D_4","L5","Drought","RGB1/RGB2",6263219.791
"10/11/2023",61,"L6_C_11","L6","Control","RGB1/RGB2",35333045.49
"10/11/2023",61,"L6_C_5","L6","Control","RGB1/RGB2",28500257.98
"10/11/2023",61,"L3_D_5","L3","Drought","RGB1/RGB2",18936128.38
"10/11/2023",61,"L9_C_6","L9","Control","RGB1/RGB2",30208104.97
"10/11/2023",61,"L2_C_9","L2","Control","RGB1/RGB2",30883898.12
"10/11/2023",61,"L6_C_14","L6","Control","RGB1/RGB2",35441423.24
"10/11/2023",61,"L4_D_2","L4","Drought","RGB1/RGB2",8408465.524
"10/11/2023",61,"L8_D_20","L8","Drought","RGB1/RGB2",7629716.595
"10/11/2023",61,"L1_C_17","L1","Control","RGB1/RGB2",48415246.65
"10/11/2023",61,"L7_D_9","L7","Drought","RGB1/RGB2",5489392.44
"10/11/2023",61,"L4_C_3","L4","Control","RGB1/RGB2",31098890.31
"10/11/2023",61,"L1_D_1","L1","Drought","RGB1/RGB2",22242838.97
"10/11/2023",61,"L9_C_2","L9","Control","RGB1/RGB2",27381074.7
"10/11/2023",61,"L8_C_10","L8","Control","RGB1/RGB2",32499301.28
"10/11/2023",61,"L7_D_16","L7","Drought","RGB1/RGB2",4900367.928
"10/11/2023",61,"L7_D_19","L7","Drought","RGB1/RGB2",15589927.77
"10/11/2023",61,"L8_C_19","L8","Control","RGB1/RGB2",23035024.88
"10/11/2023",61,"L7_C_10","L7","Control","RGB1/RGB2",19016145.68
"10/11/2023",61,"L8_C_15","L8","Control","RGB1/RGB2",39859244.51
"10/11/2023",61,"L6_D_18","L6","Drought","RGB1/RGB2",14161480.21
"10/11/2023",61,"L5_D_8","L5","Drought","RGB1/RGB2",7573682.556
"10/11/2023",61,"L7_C_7","L7","Control","RGB1/RGB2",32981234.51
"10/11/2023",61,"L1_D_14","L1","Drought","RGB1/RGB2",21731685.05
"10/11/2023",61,"L8_C_6","L8","Control","RGB1/RGB2",27863636.29
"10/11/2023",61,"L9_C_7","L9","Control","RGB1/RGB2",27707466.27
"10/11/2023",61,"L8_C_18","L8","Control","RGB1/RGB2",37332117.66
"10/11/2023",61,"L4_D_9","L4","Drought","RGB1/RGB2",6722017.619
"10/11/2023",61,"L9_C_18","L9","Control","RGB1/RGB2",37919423.33
"10/11/2023",61,"L1_C_19","L1","Control","RGB1/RGB2",39299080.4
"10/11/2023",61,"L3_C_8","L3","Control","RGB1/RGB2",43543088.52
"10/11/2023",61,"L7_C_2","L7","Control","RGB1/RGB2",33919396.21
"10/11/2023",61,"L8_D_7","L8","Drought","RGB1/RGB2",19646037.36
"10/11/2023",61,"L1_D_5","L1","Drought","RGB1/RGB2",24487517.97
"10/11/2023",61,"L9_C_17","L9","Control","RGB1/RGB2",35849713.56
"10/11/2023",61,"L9_D_2","L9","Drought","RGB1/RGB2",15764819.49
"10/11/2023",61,"L6_D_9","L6","Drought","RGB1/RGB2",13006852.65
"10/11/2023",61,"L8_C_20","L8","Control","RGB1/RGB2",34269512.22
"10/11/2023",61,"L4_C_8","L4","Control","RGB1/RGB2",31118741.85
"10/11/2023",61,"L2_C_1","L2","Control","RGB1/RGB2",24522775.62
"10/11/2023",61,"L9_C_14","L9","Control","RGB1/RGB2",25971012.52
"10/11/2023",61,"L6_D_11","L6","Drought","RGB1/RGB2",13599521.01
"10/11/2023",61,"L7_C_15","L7","Control","RGB1/RGB2",33118333.5
"10/11/2023",61,"L9_D_11","L9","Drought","RGB1/RGB2",13011935.71
"10/11/2023",61,"L9_D_17","L9","Drought","RGB1/RGB2",5040637.033
"10/11/2023",61,"L2_D_8","L2","Drought","RGB1/RGB2",7525973.726
"10/11/2023",61,"L2_C_3","L2","Control","RGB1/RGB2",32026226.48
"10/11/2023",61,"L8_C_3","L8","Control","RGB1/RGB2",50822783.89
"10/11/2023",61,"L6_D_12","L6","Drought","RGB1/RGB2",13968328.38
"10/11/2023",61,"L5_D_2","L5","Drought","RGB1/RGB2",16259340.4
"10/11/2023",61,"L7_D_7","L7","Drought","RGB1/RGB2",17554405.46
"10/11/2023",61,"L1_C_4","L1","Control","RGB1/RGB2",48747460.39
"10/11/2023",61,"L8_D_3","L8","Drought","RGB1/RGB2",17361898.94
"10/11/2023",61,"L1_D_10","L1","Drought","RGB1/RGB2",23153165.45
"10/11/2023",61,"L8_D_19","L8","Drought","RGB1/RGB2",19084427
"10/11/2023",61,"L6_D_1","L6","Drought","RGB1/RGB2",13871682.72
"10/11/2023",61,"L9_D_14","L9","Drought","RGB1/RGB2",7204610.093
"10/11/2023",61,"L9_D_13","L9","Drought","RGB1/RGB2",4949972.735
"10/11/2023",61,"L7_C_9","L7","Control","RGB1/RGB2",20965166.43
"10/11/2023",61,"L4_D_1","L4","Drought","RGB1/RGB2",8581539.931
"10/11/2023",61,"L1_C_7","L1","Control","RGB1/RGB2",30470593.75
"10/11/2023",61,"L9_D_20","L9","Drought","RGB1/RGB2",15667638.42
"10/11/2023",61,"L7_D_12","L7","Drought","RGB1/RGB2",5564422.42
"10/11/2023",61,"L9_C_8","L9","Control","RGB1/RGB2",26984879.27
"10/11/2023",61,"L6_C_12","L6","Control","RGB1/RGB2",36244722.48
"10/11/2023",61,"L4_D_8","L4","Drought","RGB1/RGB2",7830569.902
"10/11/2023",61,"L1_D_3","L1","Drought","RGB1/RGB2",21510901.02
"10/11/2023",61,"L6_C_15","L6","Control","RGB1/RGB2",33994048.2
"10/11/2023",61,"L5_C_1","L5","Control","RGB1/RGB2",25281905.62
"10/11/2023",61,"L9_C_20","L9","Control","RGB1/RGB2",31527417.93
"10/11/2023",61,"L7_D_15","L7","Drought","RGB1/RGB2",14473008.24
"10/11/2023",61,"L3_C_5","L3","Control","RGB1/RGB2",42018964.25
"10/11/2023",61,"L1_D_7","L1","Drought","RGB1/RGB2",20202555.39
"10/11/2023",61,"L2_C_7","L2","Control","RGB1/RGB2",24532506.56
"10/11/2023",61,"L6_D_14","L6","Drought","RGB1/RGB2",13592454.23
"10/11/2023",61,"L1_D_19","L1","Drought","RGB1/RGB2",8324757.712
"10/11/2023",61,"L5_D_3","L5","Drought","RGB1/RGB2",7764136.269
"10/11/2023",61,"L7_C_18","L7","Control","RGB1/RGB2",9556706.498
"10/11/2023",61,"L1_D_2","L1","Drought","RGB1/RGB2",23589437.86
"10/11/2023",61,"L8_C_16","L8","Control","RGB1/RGB2",39310802.25
"10/11/2023",61,"L7_D_5","L7","Drought","RGB1/RGB2",20811957.6
"10/11/2023",61,"L1_C_20","L1","Control","RGB1/RGB2",45862095.95
"10/11/2023",61,"L1_C_12","L1","Control","RGB1/RGB2",41739487.7
"10/11/2023",61,"L7_C_17","L7","Control","RGB1/RGB2",30535486.37
"10/11/2023",61,"L1_D_16","L1","Drought","RGB1/RGB2",6559939.474
"10/11/2023",61,"L4_D_5","L4","Drought","RGB1/RGB2",6041517.183
"10/11/2023",61,"L8_C_1","L8","Control","RGB1/RGB2",40750644.01
"10/11/2023",61,"L8_D_2","L8","Drought","RGB1/RGB2",19076866.09
"10/11/2023",61,"L5_C_3","L5","Control","RGB1/RGB2",54037249.56
"10/11/2023",61,"L1_D_20","L1","Drought","RGB1/RGB2",25153731.14
"10/11/2023",61,"L2_C_2","L2","Control","RGB1/RGB2",29197941.68
"10/11/2023",61,"L5_C_7","L5","Control","RGB1/RGB2",17584832.75
"10/11/2023",61,"L6_D_13","L6","Drought","RGB1/RGB2",14508036.95
"10/11/2023",61,"L9_C_4","L9","Control","RGB1/RGB2",32461751.32
"10/11/2023",61,"L2_D_5","L2","Drought","RGB1/RGB2",8018974.76
"10/11/2023",61,"L1_C_11","L1","Control","RGB1/RGB2",41964043.14
"10/11/2023",61,"L6_D_4","L6","Drought","RGB1/RGB2",13298903.31
"10/11/2023",61,"L9_C_1","L9","Control","RGB1/RGB2",27656336.52
"10/11/2023",61,"L6_C_10","L6","Control","RGB1/RGB2",25290121.43
"10/11/2023",61,"L8_D_4","L8","Drought","RGB1/RGB2",6869427.114
"10/11/2023",61,"L7_D_8","L7","Drought","RGB1/RGB2",4059111.652
"10/11/2023",61,"L6_D_16","L6","Drought","RGB1/RGB2",15700665.54
"10/11/2023",61,"L6_D_7","L6","Drought","RGB1/RGB2",14885330.18
"10/11/2023",61,"L8_D_9","L8","Drought","RGB1/RGB2",26130068.01
"10/11/2023",61,"L2_D_4","L2","Drought","RGB1/RGB2",7310531.724
"10/11/2023",61,"L1_C_3","L1","Control","RGB1/RGB2",47039804.44
"10/11/2023",61,"L1_C_14","L1","Control","RGB1/RGB2",53661876.59
"10/11/2023",61,"L1_D_12","L1","Drought","RGB1/RGB2",7983423.65
"10/11/2023",61,"L3_D_7","L3","Drought","RGB1/RGB2",20052391.45
"10/11/2023",61,"L6_D_8","L6","Drought","RGB1/RGB2",14439064
"10/11/2023",61,"L5_C_4","L5","Control","RGB1/RGB2",17050322.95
"10/11/2023",61,"L5_D_5","L5","Drought","RGB1/RGB2",18894457.4
"10/11/2023",61,"L4_C_7","L4","Control","RGB1/RGB2",31362936.86
"10/11/2023",61,"L8_D_12","L8","Drought","RGB1/RGB2",8093755.164
"10/11/2023",61,"L1_C_5","L1","Control","RGB1/RGB2",35139827.29
"10/11/2023",61,"L9_C_9","L9","Control","RGB1/RGB2",33343492.94
"10/11/2023",61,"L1_D_17","L1","Drought","RGB1/RGB2",26362048.08
"10/11/2023",61,"L3_C_2","L3","Control","RGB1/RGB2",29162139.61
"10/11/2023",61,"L7_D_14","L7","Drought","RGB1/RGB2",3425558.648
"10/11/2023",61,"L7_C_3","L7","Control","RGB1/RGB2",34952573.92
"10/11/2023",61,"L3_C_1","L3","Control","RGB1/RGB2",44871508.58
"10/11/2023",61,"L7_C_6","L7","Control","RGB1/RGB2",34161919.49
"10/11/2023",61,"L7_C_16","L7","Control","RGB1/RGB2",10707071.53
"10/11/2023",61,"L8_C_12","L8","Control","RGB1/RGB2",40453955.41
"10/11/2023",61,"L5_C_6","L5","Control","RGB1/RGB2",45680659.98
"10/11/2023",61,"L8_C_7","L8","Control","RGB1/RGB2",40553222.68
"10/11/2023",61,"L2_D_1","L2","Drought","RGB1/RGB2",7508660.632
"10/11/2023",61,"L8_D_11","L8","Drought","RGB1/RGB2",8771982.976
"10/11/2023",61,"L7_C_1","L7","Control","RGB1/RGB2",32370769.4
"10/11/2023",61,"L9_D_7","L9","Drought","RGB1/RGB2",5962437.268
"10/11/2023",61,"L1_D_13","L1","Drought","RGB1/RGB2",7781977.151
"10/11/2023",61,"L7_D_3","L7","Drought","RGB1/RGB2",4755276.426
"10/11/2023",61,"L7_D_18","L7","Drought","RGB1/RGB2",17616870.09
"10/11/2023",61,"L2_C_8","L2","Control","RGB1/RGB2",31545842.7
"10/11/2023",61,"L4_D_4","L4","Drought","RGB1/RGB2",5173858.711
"10/11/2023",61,"L4_C_2","L4","Control","RGB1/RGB2",21028641.62
"10/11/2023",61,"L8_D_15","L8","Drought","RGB1/RGB2",18634139.57
"10/11/2023",61,"L7_C_19","L7","Control","RGB1/RGB2",18175623.69
"10/11/2023",61,"L5_D_9","L5","Drought","RGB1/RGB2",4123137.533
"10/11/2023",61,"L7_C_11","L7","Control","RGB1/RGB2",15644411.42
"10/11/2023",61,"L6_D_15","L6","Drought","RGB1/RGB2",17199303.88
"10/11/2023",61,"L6_C_18","L6","Control","RGB1/RGB2",33498931.78
"10/13/2023",63,"L6_C_16","L6","Control","RGB1/RGB2",32334544.73
"10/13/2023",63,"L7_D_20","L7","Drought","RGB1/RGB2",5116854.133
"10/13/2023",63,"L6_D_17","L6","Drought","RGB1/RGB2",12558930.8
"10/13/2023",63,"L6_C_4","L6","Control","RGB1/RGB2",36874157.12
"10/13/2023",63,"L8_D_5","L8","Drought","RGB1/RGB2",20133054.08
"10/13/2023",63,"L3_C_6","L3","Control","RGB1/RGB2",50563278.15
"10/13/2023",63,"L7_D_4","L7","Drought","RGB1/RGB2",20320088.09
"10/13/2023",63,"L4_C_4","L4","Control","RGB1/RGB2",27666726.44
"10/13/2023",63,"L4_C_5","L4","Control","RGB1/RGB2",30871889.4
"10/13/2023",63,"L8_C_2","L8","Control","RGB1/RGB2",33910785.53
"10/13/2023",63,"L9_D_4","L9","Drought","RGB1/RGB2",19944793.58
"10/13/2023",63,"L4_D_6","L4","Drought","RGB1/RGB2",8221414.978
"10/13/2023",63,"L1_C_2","L1","Control","RGB1/RGB2",53916441.29
"10/13/2023",63,"L8_C_5","L8","Control","RGB1/RGB2",35702775.19
"10/13/2023",63,"L9_D_15","L9","Drought","RGB1/RGB2",15039661.58
"10/13/2023",63,"L6_C_3","L6","Control","RGB1/RGB2",35011141.11
"10/13/2023",63,"L8_D_6","L8","Drought","RGB1/RGB2",8136698.631
"10/13/2023",63,"L3_C_3","L3","Control","RGB1/RGB2",18426555.22
"10/13/2023",63,"L3_D_8","L3","Drought","RGB1/RGB2",20724714.36
"10/13/2023",63,"L8_C_8","L8","Control","RGB1/RGB2",49839022.42
"10/13/2023",63,"L7_D_11","L7","Drought","RGB1/RGB2",14561419.09
"10/13/2023",63,"L8_C_9","L8","Control","RGB1/RGB2",49741962.59
"10/13/2023",63,"L5_C_2","L5","Control","RGB1/RGB2",51909320.46
"10/13/2023",63,"L4_C_1","L4","Control","RGB1/RGB2",26431399.78
"10/13/2023",63,"L5_D_1","L5","Drought","RGB1/RGB2",7057962.225
"10/13/2023",63,"L8_C_17","L8","Control","RGB1/RGB2",33811763.36
"10/13/2023",63,"L1_D_15","L1","Drought","RGB1/RGB2",8016866.841
"10/13/2023",63,"L5_C_5","L5","Control","RGB1/RGB2",37210912.81
"10/13/2023",63,"L3_D_2","L3","Drought","RGB1/RGB2",12159264.17
"10/13/2023",63,"L9_D_16","L9","Drought","RGB1/RGB2",14986510.56
"10/13/2023",63,"L7_C_13","L7","Control","RGB1/RGB2",20628971.03
"10/13/2023",63,"L5_D_7","L5","Drought","RGB1/RGB2",8722302.94
"10/13/2023",63,"L2_C_5","L2","Control","RGB1/RGB2",31233849.72
"10/13/2023",63,"L3_C_4","L3","Control","RGB1/RGB2",14131147.78
"10/13/2023",63,"L5_C_9","L5","Control","RGB1/RGB2",28276891.52
"10/13/2023",63,"L8_D_14","L8","Drought","RGB1/RGB2",13206309.94
"10/13/2023",63,"L5_D_6","L5","Drought","RGB1/RGB2",15301687.65
"10/13/2023",63,"L1_D_4","L1","Drought","RGB1/RGB2",6952898.893
"10/13/2023",63,"L9_D_9","L9","Drought","RGB1/RGB2",6472899.105
"10/13/2023",63,"L9_D_6","L9","Drought","RGB1/RGB2",10542179.59
